10:13:00,26212,156.375,312.75,31
10:14:00,26212,156.375,312.75,31
10:15:00,26212,156.375,312.75,31
10:16:00,26888,163.715,327.43,30.22
10:17:00,26888,163.715,327.43,30.22
10:18:00,26888,163.715,327.43,30.22
10:19:00,26888,163.715,327.43,30.22
10:20:00,26888,163.715,327.43,30.22
10:21:00,27550,169.56,339.12,29.49
10:22:00,27550,169.56,339.12,29.49
10:23:00,27550,169.56,339.12,29.49
10:24:00,27550,169.56,339.12,29.49
10:25:00,27550,169.56,339.12,29.49
10:26:00,28186,176.54,353.08,28.83
10:27:00,28186,176.54,353.08,28.83
10:28:00,28186,176.54,353.08,28.83
10:29:00,28186,176.54,353.08,28.83
10:30:00,28186,176.54,353.08,28.83
10:31:00,28761,181.925,363.85,28.25
10:32:00,28761,181.925,363.85,28.25
10:33:00,28761,181.925,363.85,28.25
10:34:00,28761,181.925,363.85,28.25
10:35:00,28761,181.925,363.85,28.25
10:36:00,29402,188.52,377.04,27.63
10:37:00,29402,188.52,377.04,27.63
10:38:00,29402,188.52,377.04,27.63
10:39:00,29402,188.52,377.04,27.63
10:40:00,29402,188.52,377.04,27.63
10:41:00,30031,194.135,388.27,27.06
10:42:00,30031,194.135,388.27,27.06
10:43:00,30031,194.135,388.27,27.06
10:44:00,30031,194.135,388.27,27.06
10:45:00,30031,194.135,388.27,27.06
10:46:00,30597,199.585,399.17,26.55
10:47:00,30597,199.585,399.17,26.55
10:48:00,30597,199.585,399.17,26.55
10:49:00,30597,199.585,399.17,26.55
10:50:00,30597,199.585,399.17,26.55
10:51:00,31103,205.26,410.52,26.12
10:52:00,31103,205.26,410.52,26.12
10:53:00,31103,205.26,410.52,26.12
10:54:00,31103,205.26,410.52,26.12
10:55:00,31103,205.26,410.52,26.12
10:56:00,31649,210.685,421.37,25.67
10:57:00,31649,210.685,421.37,25.67
10:58:00,31649,210.685,421.37,25.67
10:59:00,31649,210.685,421.37,25.67
11:00:00,31649,210.685,421.37,25.67
11:01:00,32157,215.875,431.75,25.27
11:02:00,32157,215.875,431.75,25.27
11:03:00,32157,215.875,431.75,25.27
11:04:00,32157,215.875,431.75,25.27
11:05:00,32157,215.875,431.75,25.27
11:06:00,32687,221.7,443.4,24.86
11:07:00,32687,221.7,443.4,24.86
11:08:00,32687,221.7,443.4,24.86
11:09:00,32687,221.7,443.4,24.86
11:10:00,32687,221.7,443.4,24.86
11:11:00,33266,227.845,455.69,24.42
11:12:00,33266,227.845,455.69,24.42
11:13:00,33266,227.845,455.69,24.42
11:14:00,33266,227.845,455.69,24.42
11:15:00,33266,227.845,455.69,24.42
11:16:00,33761,232.475,464.95,24.07
11:17:00,33761,232.475,464.95,24.07
11:18:00,33761,232.475,464.95,24.07
11:19:00,33761,232.475,464.95,24.07
11:20:00,33761,232.475,464.95,24.07
11:21:00,34296,237.41,474.82,23.69
11:22:00,34296,237.41,474.82,23.69
11:23:00,34296,237.41,474.82,23.69
11:24:00,34296,237.41,474.82,23.69
11:25:00,34296,237.41,474.82,23.69
11:26:00,34827,242.84,485.68,23.33
11:27:00,34827,242.84,485.68,
11:28:00,34827,242.84,485.68,23.33
11:29:00,34827,242.84,485.68,23.33
11:30:00,34827,242.84,485.68,23.33
11:31:00,35318,246.805,493.61,23.01
11:32:00,35318,246.805,493.61,23.01
11:33:00,35318,246.805,493.61,23.01
11:34:00,35318,246.805,493.61,23.01
11:35:00,35318,246.805,493.61,23.01
11:36:00,35774,251.065,502.13,22.71
11:37:00,35774,251.065,502.13,22.71
11:38:00,35774,251.065,502.13,22.71
11:39:00,35774,251.065,502.13,22.71
11:40:00,35774,251.065,502.13,22.71
11:41:00,36241,255.255,510.51,22.42
11:42:00,36241,255.255,510.51,22.42
11:43:00,36241,255.255,510.51,22.42
11:44:00,36241,255.255,510.51,22.42
11:45:00,36241,255.255,510.51,22.42
11:46:00,36687,259.375,518.75,22.15
11:47:00,36687,259.375,518.75,22.15
11:48:00,36687,259.375,518.75,22.15
11:49:00,36687,259.375,518.75,22.15
11:50:00,36687,259.375,518.75,22.15
11:51:00,37144,262.9,525.8,21.87
11:52:00,37144,262.9,525.8,21.87
11:53:00,37144,262.9,525.8,21.87
11:54:00,37144,262.9,525.8,21.87
11:55:00,37144,262.9,525.8,21.87
11:56:00,37583,266.825,533.65,21.62
11:57:00,37583,266.825,533.65,21.62
11:58:00,37583,266.825,533.65,21.62
11:59:00,37583,266.825,533.65,21.62
12:00:00,37583,266.825,533.65,21.62
12:01:00,37583,266.825,533.65,21.62
12:02:00,38168,272.28,544.56,21.29
12:03:00,38168,272.28,544.56,21.29
12:04:00,38168,272.28,544.56,21.29
12:05:00,38168,272.28,544.56,21.29
12:06:00,38567,276.01,552.02,21.07
12:07:00,38567,276.01,552.02,21.07
12:08:00,38567,276.01,552.02,21.07
12:09:00,38567,276.01,552.02,21.07
12:10:00,38567,276.01,552.02,21.07
12:11:00,39034,279.535,559.07,20.82
12:12:00,39034,279.535,559.07,20.82
12:13:00,39034,279.535,559.07,20.82
12:14:00,39034,279.535,559.07,20.82
12:15:00,39034,279.535,559.07,20.82
12:16:00,39530,284.1,568.2,20.55
12:17:00,39530,284.1,568.2,20.55
12:18:00,39530,284.1,568.2,20.55
12:19:00,39530,284.1,568.2,20.55
12:20:00,39530,284.1,568.2,20.55
12:21:00,40064,288.38,576.76,20.28
12:22:00,40064,288.38,576.76,20.28
12:23:00,40064,288.38,576.76,20.28
12:24:00,40064,288.38,576.76,20.28
12:25:00,40064,288.38,576.76,20.28
12:26:00,40548,292.8,585.6,20.04
12:27:00,40548,292.8,585.6,20.04
12:28:00,40548,292.8,585.6,20.04
12:29:00,40548,292.8,585.6,20.04
12:30:00,40548,292.8,585.6,20.04
12:31:00,41064,296.825,593.65,19.79
12:32:00,41064,296.825,593.65,19.79
12:33:00,41064,296.825,593.65,19.79
12:34:00,41064,296.825,593.65,19.79
12:35:00,41064,296.825,593.65,19.79
12:36:00,41597,301.31,602.62,19.53
12:37:00,41597,301.31,602.62,19.53
12:38:00,41597,301.31,602.62,19.53
12:39:00,41597,301.31,602.62,19.53
12:40:00,41597,301.31,602.62,19.53
12:41:00,42122,306.545,613.09,19.29
12:42:00,42122,306.545,613.09,19.29
12:43:00,42122,306.545,613.09,19.29
12:44:00,42122,306.545,613.09,19.29
12:45:00,42122,306.545,613.09,19.29
12:46:00,42628,310.285,620.57,19.06
12:47:00,42628,310.285,620.57,19.06
12:48:00,42628,310.285,620.57,19.06
12:49:00,42628,310.285,620.57,19.06
12:50:00,42628,310.285,620.57,19.06
12:51:00,43153,314.88,629.76,18.83
12:52:00,43153,314.88,629.76,18.83
12:53:00,43153,314.88,629.76,18.83
12:54:00,43153,314.88,629.76,18.83
12:55:00,43153,314.88,629.76,18.83
12:56:00,43713,319.085,638.17,18.59
12:57:00,43713,319.085,638.17,18.59
12:58:00,43713,319.085,638.17,18.59
12:59:00,43713,319.085,638.17,18.59
13:00:00,43713,319.085,638.17,18.59
13:01:00,44259,323.665,647.33,18.36
13:02:00,44259,323.665,647.33,18.36
13:03:00,44259,323.665,647.33,18.36
13:04:00,44259,323.665,647.33,18.36
13:05:00,44259,323.665,647.33,18.36
